   0.00000   756.11414 
   0.88662  1437.43604 
   1.77323  1589.67834 
   2.65985  1829.96753 
   3.54647  1982.85803 
   4.43309  2136.09839 
   5.31970  2462.17871 
   6.20632  2671.27588 
   7.09294  2801.14258 
   7.97956  2658.35205 
   8.86617  2897.72656 
   9.75279  3002.53516 
  10.63941  3202.00610 
  11.52602  3390.53149 
  12.41264  3422.72998 
  13.29926  3306.54980 
  14.18588  3371.50317 
  15.07249  3383.50000 
  15.95911  3597.73657 
  16.84573  3737.54663 
  17.73234  3817.66992 
  18.61896  3918.16382 
  19.50558  3935.70630 
  20.39220  4079.65430 
  21.27881  4233.81006 
  22.16543  4268.53418 
  23.05205  4137.23975 
  23.93867  3961.82178 
  24.82528  4003.80762 
  25.71190  3842.60010 
  26.59852  3912.24536 
  27.48513  3942.20996 
  28.37175  4111.34521 
  29.25837  4276.41650 
  30.14499  4258.13818 
  31.03160  4158.10693 
  31.91822  4234.85303 
  32.80484  4303.34326 
  33.69146  4344.97998 
  34.57807  4415.60498 
  35.46469  4190.37988 
  36.35131  4287.48193 
  37.23792  4093.70312 
  38.12454  4330.20703 
  39.01116  4336.57666 
  39.89777  4391.36328 
  40.78439  4454.45752 
  41.67101  4574.20312 
  42.55762  4646.96338 
  43.44424  4621.37842 
  44.33086  4638.77979 
  45.21748  4569.20850 
  46.10410  4815.50000 
  46.99071  4850.11865 
  47.87733  5054.14355 
  48.76395  5330.26758 
  49.65057  5386.71973 
  50.53718  5426.41162 
  51.42380  5375.77246 
  52.31042  5625.40234 
  53.19703  5788.52344 
  54.08365  6036.03271 
  54.97027  5896.59326 
  55.85688  6019.24609 
  56.74350  6007.09717 
  57.63012  6223.70020 
  58.51674  6212.67139 
  59.40335  6557.23242 
  60.28997  6575.49268 
  61.17659  6742.56641 
  62.06321  6566.56396 
  62.94982  6760.91504 
  63.83644  6585.47266 
  64.72306  6686.14697 
  65.60967  6688.14648 
  66.49629  6852.04346 
  67.38291  6949.25000 
  68.26952  7025.21143 
  69.15614  7147.43994 
  70.04276  7220.82812 
  70.92937  7159.49512 
  71.81599  7304.83301 
  72.70261  7400.80029 
  73.58923  7505.41846 
  74.47585  7496.42969 
  75.36246  7485.31006 
  76.24908  7466.31689 
  77.13570  7434.00391 
  78.02232  7556.07520 
  78.90894  7661.57178 
  79.79555  7913.66650 
  80.68217  7978.21973 
  81.56879  8024.88037 
  82.45540  8038.04150 
  83.34202  8168.35352 
  84.22864  8239.89258 
  85.11525  8304.66016 
  86.00187  8286.58008 
  86.88849  8320.33887 
  87.77511  8159.62500 
  88.66172  7979.91992 
