   0.00000   416.78470 
   0.95160   916.04663 
   1.90320  1035.23267 
   2.85480   864.49719 
   3.80640   924.76514 
   4.75800   989.60834 
   5.70960  1220.21741 
   6.66120  1155.40088 
   7.61280  1117.71558 
   8.56439  1225.80664 
   9.51600  1191.16980 
  10.46759  1370.26428 
  11.41919  1418.98608 
  12.37079  1471.50562 
  13.32239  1575.74963 
  14.27399  1606.95178 
  15.22559  1556.03320 
  16.17719  1582.75891 
  17.12879  1654.24463 
  18.08039  1709.02539 
  19.03199  1846.61877 
  19.98359  1776.65186 
  20.93519  1715.13574 
  21.88679  1759.71716 
  22.83839  1956.09180 
  23.78999  1859.22400 
  24.74159  1744.37537 
  25.69319  1717.18774 
  26.64478  1780.84790 
  27.59638  1708.62402 
  28.54799  1652.19604 
  29.49958  1614.89917 
  30.45118  1604.21204 
  31.40278  1749.97522 
  32.35438  1713.65137 
  33.30598  1715.10754 
  34.25758  1746.26404 
  35.20918  1841.19153 
  36.16078  1838.81885 
  37.11238  1733.46545 
  38.06398  1880.61353 
  39.01558  1998.70544 
  39.96718  1997.23999 
  40.91878  1970.52930 
  41.87038  2037.38147 
  42.82198  2149.08179 
  43.77357  2196.79688 
  44.72517  2205.19751 
  45.67677  2108.69800 
  46.62837  2003.72998 
  47.57998  1956.71179 
  48.53157  2033.94299 
  49.48317  1897.25720 
  50.43477  2026.37549 
  51.38637  2050.24683 
  52.33797  2187.41064 
  53.28957  2315.65552 
  54.24117  2226.68237 
  55.19277  2345.13501 
  56.14437  2382.41675 
  57.09597  2289.97827 
  58.04757  2330.21680 
  58.99917  2519.21704 
  59.95077  2520.24023 
  60.90237  2399.84448 
  61.85397  2208.51538 
  62.80556  2221.16699 
  63.75716  2302.69849 
  64.70876  2472.39380 
  65.66036  2463.97876 
  66.61196  2560.10571 
  67.56356  2742.59546 
  68.51516  2690.42480 
  69.46676  2758.90479 
  70.41836  2704.75220 
  71.36996  2820.88770 
  72.32156  2960.62280 
  73.27316  3030.51562 
  74.22476  3061.02539 
  75.17636  3032.37256 
  76.12796  3104.28662 
  77.07956  3191.71313 
  78.03116  3045.22583 
  78.98276  3071.33154 
  79.93436  2983.50610 
  80.88596  3178.11304 
  81.83755  3099.62354 
  82.78915  3136.59424 
  83.74075  3084.51855 
  84.69235  3253.58643 
  85.64395  3438.37769 
  86.59555  3378.99121 
  87.54715  3380.96606 
  88.49875  3387.87695 
  89.45035  3425.37231 
  90.40195  3528.12695 
  91.35355  3749.31104 
  92.30515  3800.09839 
  93.25674  3882.17749 
  94.20835  3811.55298 
  95.15995  3635.98999 
